4.9	1.58064
4.91	1.58071
4.92	1.58078
4.93	1.58084
4.94	1.58091
4.95	1.58098
4.96	1.58105
4.97	1.58112
4.98	1.58119
4.99	1.58126
5	1.58133
5.01	1.5814
5.02	1.58147
5.03	1.58154
5.04	1.58161
5.05	1.58168
5.06	1.58175
5.07	1.58182
5.08	1.58189
5.09	1.58196
5.1	1.58203
5.11	1.5821
5.12	1.58217
5.13	1.58224
5.14	1.58231
5.15	1.58238
5.16	1.58245
5.17	1.58252
5.18	1.58259
5.19	1.58266
5.2	1.58274
5.21	1.58281
5.22	1.58288
5.23	1.58295
5.24	1.58302
5.25	1.58309
5.26	1.58316
5.27	1.58323
5.28	1.5833
5.29	1.58336
5.3	1.58343
5.31	1.5835
5.32	1.58357
5.33	1.58364
5.34	1.58371
5.35	1.58378
5.36	1.58385
5.37	1.58391
5.38	1.58398
5.39	1.58405
5.4	1.58412
5.41	1.58419
5.42	1.58426
5.43	1.58433
5.44	1.5844
5.45	1.58446
5.46	1.58453
5.47	1.5846
5.48	1.58467
5.49	1.58474
5.5	1.58481
5.51	1.58488
5.52	1.58495
5.53	1.58501
5.54	1.58508
5.55	1.58515
5.56	1.58522
5.57	1.58529
5.58	1.58536
5.59	1.58543
5.6	1.5855
5.61	1.58556
5.62	1.58563
5.63	1.5857
5.64	1.58577
5.65	1.58584
5.66	1.5859
5.67	1.58597
5.68	1.58604
5.69	1.58611
5.7	1.58617
5.71	1.58624
5.72	1.58631
5.73	1.58637
5.74	1.58644
5.75	1.58651
5.76	1.58658
5.77	1.58664
5.78	1.58671
5.79	1.58678
5.8	1.58685
5.81	1.58691
5.82	1.58698
5.83	1.58705
5.84	1.58712
5.85	1.58718
5.86	1.58725
5.87	1.58732
5.88	1.58739
5.89	1.58745
5.9	1.58752
5.91	1.58759
5.92	1.58765
5.93	1.58772
5.94	1.58779
5.95	1.58786
5.96	1.58792
5.97	1.58799
5.98	1.58806
5.99	1.58813
6	1.58819
6.01	1.58825
6.02	1.58831
6.03	1.58838
6.04	1.58844
6.05	1.5885
6.06	1.58856
6.07	1.58862
6.08	1.58868
6.09	1.58875
6.1	1.58881
6.11	1.58887
6.12	1.58893
6.13	1.58899
6.14	1.58906
6.15	1.58912
6.16	1.58918
6.17	1.58924
6.18	1.5893
6.19	1.58936
6.2	1.58943
6.21	1.58949
6.22	1.58955
6.23	1.58961
6.24	1.58967
6.25	1.58973
6.26	1.5898
6.27	1.58986
6.28	1.58992
6.29	1.58998
6.3	1.59004
6.31	1.5901
6.32	1.59017
6.33	1.59023
6.34	1.59029
6.35	1.59035
6.36	1.59041
6.37	1.59047
6.38	1.59054
6.39	1.5906
6.4	1.59065
6.41	1.5907
6.42	1.59076
6.43	1.59081
6.44	1.59086
6.45	1.59091
6.46	1.59097
6.47	1.59102
6.48	1.59107
6.49	1.59113
6.5	1.59118
6.51	1.59123
6.52	1.59128
6.53	1.59134
6.54	1.59139
6.55	1.59144
6.56	1.59149
6.57	1.59155
6.58	1.5916
6.59	1.59165
6.6	1.5917
6.61	1.59176
6.62	1.59181
6.63	1.59186
6.64	1.59191
6.65	1.59197
6.66	1.59202
6.67	1.59207
6.68	1.59212
6.69	1.59218
6.7	1.59223
6.71	1.59228
6.72	1.59234
6.73	1.59239
6.74	1.59244
6.75	1.59249
6.76	1.59255
6.77	1.5926
6.78	1.59265
6.79	1.5927
6.8	1.59276
6.81	1.59281
6.82	1.59286
6.83	1.59291
6.84	1.59296
6.85	1.59301
6.86	1.59306
6.87	1.59311
6.88	1.59316
6.89	1.59321
6.9	1.59326
6.91	1.59331
6.92	1.59336
6.93	1.59341
6.94	1.59346
6.95	1.59351
6.96	1.59356
6.97	1.59361
6.98	1.59366
6.99	1.59371
7	1.59376
7.01	1.59381
7.02	1.59386
7.03	1.59391
7.04	1.59395
7.05	1.594
7.06	1.59405
7.07	1.5941
7.08	1.59415
7.09	1.5942
7.1	1.59425
7.11	1.5943
7.12	1.59435
7.13	1.5944
7.14	1.59445
7.15	1.5945
7.16	1.59455
7.17	1.5946
7.18	1.59465
7.19	1.5947
7.2	1.59475
7.21	1.5948
7.22	1.59485
7.23	1.5949
7.24	1.59495
7.25	1.595
7.26	1.59505
7.27	1.5951
7.28	1.59515
7.29	1.59519
7.3	1.59524
7.31	1.59529
7.32	1.59533
7.33	1.59538
7.34	1.59543
7.35	1.59547
7.36	1.59552
7.37	1.59557
7.38	1.59562
7.39	1.59566
7.4	1.59571
7.41	1.59576
7.42	1.5958
7.43	1.59585
7.44	1.5959
7.45	1.59594
7.46	1.59599
7.47	1.59604
7.48	1.59609
7.49	1.59613
7.5	1.59618
7.51	1.59623
7.52	1.59627
7.53	1.59632
7.54	1.59637
7.55	1.59641
7.56	1.59646
7.57	1.59651
7.58	1.59656
7.59	1.5966
7.6	1.59665
7.61	1.5967
7.62	1.59674
7.63	1.59679
7.64	1.59684
7.65	1.59688
7.66	1.59693
7.67	1.59698
7.68	1.59703
7.69	1.59707
7.7	1.59712
7.71	1.59717
7.72	1.59721
7.73	1.59726
7.74	1.59731
7.75	1.59735
7.76	1.59738
7.77	1.59742
7.78	1.59746
7.79	1.59749
7.8	1.59753
7.81	1.59757
7.82	1.5976
7.83	1.59764
7.84	1.59768
7.85	1.59771
7.86	1.59775
7.87	1.59779
7.88	1.59782
7.89	1.59786
7.9	1.5979
7.91	1.59793
7.92	1.59797
7.93	1.59801
7.94	1.59804
7.95	1.59808
7.96	1.59812
7.97	1.59815
7.98	1.59819
7.99	1.59823
8	1.59826
8.01	1.5983
8.02	1.59834
8.03	1.59837
8.04	1.59841
8.05	1.59845
8.06	1.59848
8.07	1.59852
8.08	1.59856
8.09	1.59859
8.1	1.59863
8.11	1.59867
8.12	1.5987
8.13	1.59874
8.14	1.59878
8.15	1.59881
8.16	1.59885
8.17	1.59889
8.18	1.59892
8.19	1.59896
8.2	1.599
8.21	1.59903
8.22	1.59907
8.23	1.59911
8.24	1.59914
8.25	1.59918
8.26	1.59921
8.27	1.59924
8.28	1.59927
8.29	1.5993
8.3	1.59933
8.31	1.59936
8.32	1.59939
8.33	1.59942
8.34	1.59945
8.35	1.59948
8.36	1.59951
8.37	1.59954
8.38	1.59957
8.39	1.5996
8.4	1.59963
8.41	1.59966
8.42	1.5997
8.43	1.59973
8.44	1.59976
8.45	1.59979
8.46	1.59982
8.47	1.59985
8.48	1.59988
8.49	1.59991
8.5	1.59994
8.51	1.59997
8.52	1.6
8.53	1.60003
8.54	1.60006
8.55	1.60009
8.56	1.60012
8.57	1.60015
8.58	1.60018
8.59	1.60021
8.6	1.60024
8.61	1.60027
8.62	1.6003
8.63	1.60033
8.64	1.60036
8.65	1.60039
8.66	1.60042
8.67	1.60045
8.68	1.60048
8.69	1.60051
8.7	1.60054
8.71	1.60057
8.72	1.6006
8.73	1.60063
8.74	1.60066
8.75	1.60069
8.76	1.60072
8.77	1.60075
8.78	1.60078
8.79	1.60081
8.8	1.60084
8.81	1.60087
8.82	1.6009
8.83	1.60093
8.84	1.60096
8.85	1.601
8.86	1.60103
8.87	1.60106
8.88	1.60109
8.89	1.60112
8.9	1.60115
8.91	1.60118
8.92	1.60121
8.93	1.60125
8.94	1.60128
8.95	1.60131
8.96	1.60134
8.97	1.60137
8.98	1.6014
8.99	1.60143
9	1.60146
9.01	1.6015
9.02	1.60153
9.03	1.60156
9.04	1.60159
9.05	1.60162
9.06	1.60165
9.07	1.60168
9.08	1.60171
9.09	1.60175
9.1	1.60178
9.11	1.60181
9.12	1.60184
9.13	1.60187
9.14	1.6019
9.15	1.60193
9.16	1.60196
9.17	1.602
9.18	1.60203
9.19	1.60206
9.2	1.60209
9.21	1.60212
9.22	1.60215
9.23	1.60218
9.24	1.60221
9.25	1.60225
9.26	1.60228
9.27	1.60231
9.28	1.60234
9.29	1.60237
9.3	1.6024
9.31	1.60243
9.32	1.60246
9.33	1.60249
9.34	1.60253
9.35	1.60256
9.36	1.60259
9.37	1.60262
9.38	1.60265
9.39	1.60268
9.4	1.60271
9.41	1.60274
9.42	1.60277
9.43	1.6028
9.44	1.60284
9.45	1.60287
9.46	1.6029
9.47	1.60293
9.48	1.60296
9.49	1.60299
9.5	1.60302
9.51	1.60305
9.52	1.60308
9.53	1.60311
9.54	1.60314
9.55	1.60317
9.56	1.6032
9.57	1.60323
9.58	1.60327
9.59	1.6033
9.6	1.60333
9.61	1.60336
9.62	1.60339
9.63	1.60342
9.64	1.60345
9.65	1.60348
9.66	1.60351
9.67	1.60354
9.68	1.60357
9.69	1.6036
9.7	1.60363
9.71	1.60366
9.72	1.6037
9.73	1.60373
9.74	1.60376
9.75	1.60379
9.76	1.60382
9.77	1.60385
9.78	1.60388
9.79	1.60391
9.8	1.60394
9.81	1.60397
9.82	1.604
9.83	1.60403
9.84	1.60406
9.85	1.60409
9.86	1.60413
9.87	1.60416
9.88	1.60419
9.89	1.60422
9.9	1.60425
9.91	1.60428
9.92	1.60431
9.93	1.60434
9.94	1.60437
9.95	1.6044
9.96	1.60443
9.97	1.60446
9.98	1.60449
9.99	1.60452
10	1.60456
